site_id,geo_lat,geo_lon,data_type,data_class,data_source,error
Paradise,  37.2561,-86.9986,B,measured,TVA,
Pinhook,36.0465,-86.6059,GIC,measured,TVA,
Raccoon Mountain,35.0571,-85.3872,GIC,measured,TVA,
Raccoon Mountain,35.0571,-85.3872,B,measured,TVA,
Rutherford,35.8275,-86.5986,GIC,measured,TVA,
Shawnee,37.1457,-88.7705,B,measured,TVA,"x In TVAmagmetadata.dat, but no file"
Shelby,35.3859,-89.8042,GIC,measured,TVA,
Southaven,34.9939,-90.0497,GIC,measured,TVA,
Sullivan,36.4419,-82.2791,GIC,measured,TVA,
Union,34.378,-88.8578,GIC,measured,TVA,
Union,34.378,-88.8578,GIC,calculated,TVA,
Union,34.375,-88.8567,B,measured,TVA,
Union,34.378,-88.8578,B,calculated,SWMF,
Union,34.378,-88.8578,B,calculated,MAGE,
Watts Bar,35.6091,-84.7831,B,measured,TVA,
Weakley,36.2752,-88.8347,GIC,measured,TVA,"missing periods of data"
Widows Creek,34.8859,-85.7554,GIC,measured,TVA,
Widows Creek,34.8859,-85.7554,GIC,calculated,TVA,
Widows Creek,34.8859,-85.7554,B,calculated,SWMF,
Widows Creek,34.8859,-85.7554,B,calculated,MAGE,
966500,39.17466705,-76.81648127,GIC,calculated,GMU,no GIC comparison file
2726409,39.86222631,-83.11847061,GIC,calculated,GMU,no GIC comparison file
3361062,42.33966459,-71.03848429,GIC,calculated,GMU,no GIC comparison file
5124004,28.94846324,-98.48494512,GIC,calculated,GMU,no GIC comparison file
6547599,42.2845214,-83.16088811,GIC,calculated,GMU,no GIC comparison file
6709972,31.83527652,-102.328105,GIC,calculated,GMU,no GIC comparison file
6710859,32.56120531,-101.596776,GIC,calculated,GMU,no GIC comparison file
6724585,33.19919764,-96.81247367,GIC,calculated,GMU,no GIC comparison file
6732564,32.39330132,-97.48543901,GIC,calculated,GMU,no GIC comparison file
6762519,32.02015184,-102.0519561,GIC,calculated,GMU,no GIC comparison file
6775540,32.27467178,-101.4228065,GIC,calculated,GMU,no GIC comparison file
6810017,32.12618212,-96.10509529,GIC,calculated,GMU,no GIC comparison file
6820578,31.46688705,-96.98559355,GIC,calculated,GMU,no GIC comparison file
6820580,31.69930158,-97.10017738,GIC,calculated,GMU,no GIC comparison file
7042144,34.28053008,-118.4785411,GIC,calculated,GMU,no GIC comparison file
7270915,32.91145498,-93.44924779,GIC,calculated,GMU,no GIC comparison file
7747244,35.45082299,-80.61861751,GIC,calculated,GMU,no GIC comparison file
8286448,29.7247191,-95.45107726,GIC,calculated,GMU,no GIC comparison file
8791388,31.58479893,-94.61172667,GIC,calculated,GMU,no GIC comparison file
9094967,45.54282326,-94.27435976,GIC,calculated,GMU,no GIC comparison file
9098050,45.84743321,-95.40566894,GIC,calculated,GMU,no GIC comparison file
9307582,33.70909737,-85.14250701,GIC,calculated,GMU,no GIC comparison file
9820217,48.15857231,-104.3757664,GIC,calculated,GMU,no GIC comparison file
10390117,39.02210226,-83.00967773,GIC,calculated,GMU,no GIC comparison file
10390118,40.71856566,-81.41634624,GIC,calculated,GMU,no GIC comparison file
11351566,34.00068803,-118.3784541,GIC,calculated,GMU,no GIC comparison file
12202197,35.19266342,-113.3633557,GIC,calculated,GMU,no GIC comparison file
12204669,34.56415596,-117.320892,GIC,calculated,GMU,no GIC comparison file
12204687,42.00608755,-121.3165583,GIC,calculated,GMU,no GIC comparison file
12206517,34.93818998,-110.3030387,GIC,calculated,GMU,no GIC comparison file
12206524,36.93180306,-111.4861719,GIC,calculated,GMU,no GIC comparison file
12331797,32.67915206,-116.9839181,GIC,calculated,GMU,no GIC comparison file
12590022,45.55274462,-122.9170984,GIC,calculated,GMU,no GIC comparison file
13060557,36.89569805,-76.58658419,GIC,calculated,GMU,no GIC comparison file
13182845,36.06383939,-78.8126642,GIC,calculated,GMU,no GIC comparison file
13259362,45.49023381,-122.4617505,GIC,calculated,GMU,no GIC comparison file
13294682,36.04458401,-79.01645422,GIC,calculated,GMU,no GIC comparison file
13369601,42.34633624,-122.8229999,GIC,calculated,GMU,no GIC comparison file
14128477,33.67629204,-84.46309247,GIC,calculated,GMU,no GIC comparison file
14133615,34.88629631,-85.75506619,GIC,calculated,GMU,
14251844,33.24379758,-79.98741124,GIC,calculated,GMU,no GIC comparison file
14283071,44.84721511,-89.65609944,GIC,calculated,GMU,no GIC comparison file
14294792,33.583637,-81.80467419,GIC,calculated,GMU,no GIC comparison file
14317637,33.43289192,-81.91128017,GIC,calculated,GMU,no GIC comparison file
14433409,34.7936694,-82.89517422,GIC,calculated,GMU,no GIC comparison file
14500641,29.71875408,-95.5587328,GIC,calculated,GMU,no GIC comparison file
14542153,39.03165271,-77.14525525,GIC,calculated,GMU,no GIC comparison file
14605484,34.15402226,-77.93808667,GIC,calculated,GMU,no GIC comparison file
14670084,31.81092031,-82.5664933,GIC,calculated,GMU,no GIC comparison file
14688674,35.60811888,-77.59452757,GIC,calculated,GMU,no GIC comparison file
14708402,36.24475811,-80.30671448,GIC,calculated,GMU,no GIC comparison file
14965555,41.57072704,-91.53572551,GIC,calculated,GMU,no GIC comparison file
15589919,33.17018214,-87.51750966,GIC,calculated,GMU,no GIC comparison file
15665235,34.01907906,-86.32948613,GIC,calculated,GMU,no GIC comparison file
15682023,41.48429865,-105.7656706,GIC,calculated,GMU,no GIC comparison file
16007256,39.60930391,-104.7923208,GIC,calculated,GMU,no GIC comparison file
16489940,35.05665913,-85.38728919,GIC,calculated,GMU,
16505184,43.15840057,-83.63028661,GIC,calculated,GMU,no GIC comparison file
16764863,36.92067534,-81.6802013,GIC,calculated,GMU,no GIC comparison file
16815923,39.97888005,-75.18835915,GIC,calculated,GMU,no GIC comparison file
16907110,35.18271627,-111.395274,GIC,calculated,GMU,no GIC comparison file
17258428,40.03557971,-75.13594378,GIC,calculated,GMU,no GIC comparison file
20875804,29.4807283,-95.62408484,GIC,calculated,GMU,no GIC comparison file
20952215,33.08004816,-99.58066834,GIC,calculated,GMU,no GIC comparison file
21399591,26.93285099,-99.23382598,GIC,calculated,GMU,no GIC comparison file
23805620,37.22557346,-121.7441685,GIC,calculated,GMU,no GIC comparison file
24000744,45.2208132,-93.30695512,GIC,calculated,GMU,no GIC comparison file
24001224,45.13732887,-93.28461408,GIC,calculated,GMU,no GIC comparison file
24064448,38.1247053,-121.8301547,GIC,calculated,GMU,no GIC comparison file
24400937,35.21629472,-120.847254,GIC,calculated,GMU,no GIC comparison file
24592259,39.57445699,-97.69440273,GIC,calculated,GMU,no GIC comparison file
24886742,42.05030997,-87.75650314,GIC,calculated,GMU,no GIC comparison file
24887190,42.08188496,-87.76514629,GIC,calculated,GMU,no GIC comparison file
24887581,42.05593935,-87.83271106,GIC,calculated,GMU,no GIC comparison file
25052353,30.41738834,-88.76750203,GIC,calculated,GMU,no GIC comparison file
25793704,37.49295851,-122.1379637,GIC,calculated,GMU,no GIC comparison file
25899010,27.90837652,-82.40878327,GIC,calculated,GMU,no GIC comparison file
26194900,35.31131502,-93.22740145,GIC,calculated,GMU,no GIC comparison file
26196884,42.03760125,-87.9621548,GIC,calculated,GMU,no GIC comparison file
26206319,41.24474897,-88.2253789,GIC,calculated,GMU,no GIC comparison file
26206954,33.95970444,-78.01105059,GIC,calculated,GMU,no GIC comparison file
26320534,42.05054051,-87.89690886,GIC,calculated,GMU,no GIC comparison file
26628030,39.76133493,-76.27826137,GIC,calculated,GMU,no GIC comparison file
27051487,42.60298511,-96.30626482,GIC,calculated,GMU,no GIC comparison file
27051494,42.60031625,-96.30505091,GIC,calculated,GMU,no GIC comparison file
27052403,42.32936646,-96.36550819,GIC,calculated,GMU,no GIC comparison file
27186604,33.77193974,-118.1002306,GIC,calculated,GMU,no GIC comparison file
27340751,34.28092479,-118.9030067,GIC,calculated,GMU,no GIC comparison file
27667833,39.32752641,-84.44937741,GIC,calculated,GMU,no GIC comparison file
27668010,39.24390704,-84.43728241,GIC,calculated,GMU,no GIC comparison file
27766872,34.71445197,-82.79184951,GIC,calculated,GMU,no GIC comparison file
27925546,37.32626577,-122.0755949,GIC,calculated,GMU,no GIC comparison file
27927002,39.30601754,-84.24944144,GIC,calculated,GMU,no GIC comparison file
28041786,39.70862421,-84.00154349,GIC,calculated,GMU,no GIC comparison file
28042414,38.63942968,-83.69248221,GIC,calculated,GMU,no GIC comparison file
28161833,39.20494799,-84.47776956,GIC,calculated,GMU,no GIC comparison file
28171670,32.77763395,-96.82598888,GIC,calculated,GMU,no GIC comparison file
28174717,32.81478995,-97.02539785,GIC,calculated,GMU,no GIC comparison file
28269279,44.50007872,-89.60527317,GIC,calculated,GMU,no GIC comparison file
28358003,39.15285934,-84.40517158,GIC,calculated,GMU,no GIC comparison file
28396953,38.9904191,-84.29076676,GIC,calculated,GMU,no GIC comparison file
28469952,32.85750525,-96.65324947,GIC,calculated,GMU,no GIC comparison file
28520867,42.12673579,-87.7856901,GIC,calculated,GMU,no GIC comparison file
28705347,38.60024967,-90.17868839,GIC,calculated,GMU,no GIC comparison file
28740454,32.9844614,-96.93850217,GIC,calculated,GMU,no GIC comparison file
28808694,33.3554133,-111.5977737,GIC,calculated,GMU,no GIC comparison file
28875096,37.50090467,-121.9866193,GIC,calculated,GMU,no GIC comparison file
28875097,37.50276672,-121.9815605,GIC,calculated,GMU,no GIC comparison file
29175070,33.66481484,-117.768479,GIC,calculated,GMU,no GIC comparison file
29399992,37.70386509,-122.4094397,GIC,calculated,GMU,no GIC comparison file
29426718,38.25080803,-122.5812241,GIC,calculated,GMU,no GIC comparison file
29753748,29.95539463,-90.1373425,GIC,calculated,GMU,no GIC comparison file
30062548,27.28623462,-82.52895184,GIC,calculated,GMU,no GIC comparison file
30480743,42.31009815,-83.46516012,GIC,calculated,GMU,no GIC comparison file
30515650,33.24530144,-111.833418,GIC,calculated,GMU,no GIC comparison file
30568847,33.43906382,-111.9123505,GIC,calculated,GMU,no GIC comparison file
30692633,33.35788472,-111.8297077,GIC,calculated,GMU,no GIC comparison file
30891667,29.77266344,-97.94956232,GIC,calculated,GMU,no GIC comparison file
30916557,32.55366521,-96.53752794,GIC,calculated,GMU,no GIC comparison file
31779344,34.20518704,-118.21058,GIC,calculated,GMU,no GIC comparison file
32008208,34.15782537,-118.2802356,GIC,calculated,GMU,no GIC comparison file
32223005,33.84821273,-118.097269,GIC,calculated,GMU,no GIC comparison file
32248243,35.72493032,-78.8125034,GIC,calculated,GMU,no GIC comparison file
32248486,35.63222791,-78.95194053,GIC,calculated,GMU,no GIC comparison file
32249209,35.75830336,-78.74528176,GIC,calculated,GMU,no GIC comparison file
32249676,35.95060483,-78.74979087,GIC,calculated,GMU,no GIC comparison file
32249773,35.81797302,-78.70766396,GIC,calculated,GMU,no GIC comparison file
32288386,35.59193492,-79.04903151,GIC,calculated,GMU,no GIC comparison file
32334769,35.8714019,-78.93068737,GIC,calculated,GMU,no GIC comparison file
32334805,35.92684899,-78.8170666,GIC,calculated,GMU,no GIC comparison file
32447285,35.79091108,-78.68243024,GIC,calculated,GMU,no GIC comparison file
32489853,32.72786124,-96.7741692,GIC,calculated,GMU,no GIC comparison file
32574917,35.52344475,-78.29545528,GIC,calculated,GMU,no GIC comparison file
32719176,38.48952827,-121.4700844,GIC,calculated,GMU,no GIC comparison file
32798600,27.47611383,-82.45584979,GIC,calculated,GMU,no GIC comparison file
32943573,39.023933,-121.723121,GIC,calculated,GMU,no GIC comparison file
32971861,40.06167375,-83.19320992,GIC,calculated,GMU,no GIC comparison file
33106247,37.90550693,-122.208193,GIC,calculated,GMU,no GIC comparison file
33108052,37.8479023,-122.1610804,GIC,calculated,GMU,no GIC comparison file
33127731,41.63027782,-88.09526486,GIC,calculated,GMU,no GIC comparison file
33168430,39.88765115,-82.5688741,GIC,calculated,GMU,no GIC comparison file
33170263,39.8335652,-80.80593991,GIC,calculated,GMU,no GIC comparison file
33170755,40.18159041,-83.01138166,GIC,calculated,GMU,no GIC comparison file
33171108,40.33284,-83.43021161,GIC,calculated,GMU,no GIC comparison file
33264424,39.45499599,-84.37632261,GIC,calculated,GMU,no GIC comparison file
33545098,40.70719746,-111.9288953,GIC,calculated,GMU,no GIC comparison file
33605206,33.99855071,-117.6784251,GIC,calculated,GMU,no GIC comparison file
33656122,40.75771505,-112.0066721,GIC,calculated,GMU,no GIC comparison file
33658199,40.09187001,-111.5863628,GIC,calculated,GMU,no GIC comparison file
33712950,40.35524782,-75.62961665,GIC,calculated,GMU,no GIC comparison file
33724191,41.09498289,-112.0433999,GIC,calculated,GMU,no GIC comparison file
33808384,34.42215095,-118.5750042,GIC,calculated,GMU,no GIC comparison file
33834580,40.56460673,-112.0274879,GIC,calculated,GMU,no GIC comparison file
33835720,39.82394658,-111.9040504,GIC,calculated,GMU,no GIC comparison file
33838389,29.93654173,-89.9355569,GIC,calculated,GMU,no GIC comparison file
33839408,29.92278933,-89.98096193,GIC,calculated,GMU,no GIC comparison file
34771030,33.7909552,-84.27168012,GIC,calculated,GMU,no GIC comparison file
34902204,27.4607096,-82.4684037,GIC,calculated,GMU,no GIC comparison file
35090698,27.62280375,-82.5406002,GIC,calculated,GMU,no GIC comparison file
35091599,28.1842913,-82.7841314,GIC,calculated,GMU,no GIC comparison file
35450590,27.3584235,-82.48228884,GIC,calculated,GMU,no GIC comparison file
35450591,27.35762637,-82.48356683,GIC,calculated,GMU,no GIC comparison file
35763387,37.94431712,-121.9693257,GIC,calculated,GMU,no GIC comparison file
36518128,27.96353579,-82.42732916,GIC,calculated,GMU,no GIC comparison file
36808033,39.87126461,-82.90011954,GIC,calculated,GMU,no GIC comparison file
36852641,44.99285211,-93.45704039,GIC,calculated,GMU,no GIC comparison file
36923781,39.39767395,-83.8547557,GIC,calculated,GMU,no GIC comparison file
36924532,39.76666668,-83.97848437,GIC,calculated,GMU,no GIC comparison file
37394042,27.8559676,-82.20130651,GIC,calculated,GMU,no GIC comparison file
37691256,38.50857227,-121.4639406,GIC,calculated,GMU,no GIC comparison file
37692542,34.20777073,-119.2468234,GIC,calculated,GMU,no GIC comparison file
37692647,34.13100951,-119.1669078,GIC,calculated,GMU,no GIC comparison file
38327515,34.63442942,-92.41061038,GIC,calculated,GMU,no GIC comparison file
38327537,34.593998,-92.2167076,GIC,calculated,GMU,no GIC comparison file
38327568,34.42409462,-92.14415845,GIC,calculated,GMU,no GIC comparison file
38416145,40.67745101,-84.18316033,GIC,calculated,GMU,no GIC comparison file
38418037,40.80076045,-84.02903464,GIC,calculated,GMU,no GIC comparison file
38422812,41.47525584,-83.91849378,GIC,calculated,GMU,no GIC comparison file
38556629,40.75987543,-77.83683236,GIC,calculated,GMU,no GIC comparison file
39197836,42.90456941,-71.34225927,GIC,calculated,GMU,no GIC comparison file
39331421,34.93703018,-92.43852615,GIC,calculated,GMU,no GIC comparison file
39353067,32.55854044,-96.72617841,GIC,calculated,GMU,no GIC comparison file
39515681,34.15083195,-118.1843347,GIC,calculated,GMU,no GIC comparison file
39590485,30.41353836,-90.0470931,GIC,calculated,GMU,no GIC comparison file
39610469,29.48278018,-95.63042055,GIC,calculated,GMU,no GIC comparison file
39610474,29.47425126,-95.62284978,GIC,calculated,GMU,no GIC comparison file
39683503,32.29777318,-97.78986114,GIC,calculated,GMU,no GIC comparison file
39726351,32.40252305,-97.69727128,GIC,calculated,GMU,no GIC comparison file
39815554,40.23676239,-85.30572507,GIC,calculated,GMU,no GIC comparison file
39832667,28.79955929,-96.05017107,GIC,calculated,GMU,no GIC comparison file
39952562,32.75787765,-96.4868865,GIC,calculated,GMU,no GIC comparison file
39962537,29.74805667,-94.92489554,GIC,calculated,GMU,no GIC comparison file
40155445,44.44918402,-100.3904192,GIC,calculated,GMU,no GIC comparison file
40256737,39.33921499,-76.83948306,GIC,calculated,GMU,no GIC comparison file
40309253,34.30222943,-119.1854512,GIC,calculated,GMU,no GIC comparison file
40397417,42.46922702,-87.895525,GIC,calculated,GMU,
40420939,40.12409106,-82.84503143,GIC,calculated,GMU,no GIC comparison file
40431237,30.55400627,-87.76411701,GIC,calculated,GMU,no GIC comparison file
40720863,42.84258691,-87.83479315,GIC,calculated,GMU,no GIC comparison file
40788257,42.55287616,-87.90081915,GIC,calculated,GMU,
40809434,32.6849214,-97.47149351,GIC,calculated,GMU,no GIC comparison file
40836734,43.00862864,-88.17330555,GIC,calculated,GMU,no GIC comparison file
40837860,43.02875231,-88.05379095,GIC,calculated,GMU,no GIC comparison file
41203886,28.04413929,-82.3636341,GIC,calculated,GMU,no GIC comparison file
41389925,40.05486073,-75.47286378,GIC,calculated,GMU,no GIC comparison file
41742657,40.10391574,-75.29934223,GIC,calculated,GMU,no GIC comparison file
41742985,40.17154427,-75.31001343,GIC,calculated,GMU,no GIC comparison file
41776569,40.30023125,-74.78601661,GIC,calculated,GMU,no GIC comparison file
42062363,38.97581961,-81.94227197,GIC,calculated,GMU,no GIC comparison file
42062430,38.96179162,-81.92965095,GIC,calculated,GMU,no GIC comparison file
42092946,40.54428863,-74.742741,GIC,calculated,GMU,no GIC comparison file
42377520,39.49716182,-105.0714228,GIC,calculated,GMU,no GIC comparison file
42677847,40.1136868,-74.19208515,GIC,calculated,GMU,no GIC comparison file
42678015,40.2014163,-74.36063634,GIC,calculated,GMU,no GIC comparison file
42678119,40.24047917,-74.51849757,GIC,calculated,GMU,no GIC comparison file
42688046,40.44635936,-74.46115873,GIC,calculated,GMU,no GIC comparison file
42853607,42.25679109,-88.43971993,GIC,calculated,GMU,no GIC comparison file
43050362,41.31481414,-72.16537152,GIC,calculated,GMU,no GIC comparison file
43086055,42.25488216,-88.25097587,GIC,calculated,GMU,no GIC comparison file
43092005,42.31375315,-87.97554805,GIC,calculated,GMU,
43100914,42.18112055,-87.96201412,GIC,calculated,GMU,no GIC comparison file
43315304,42.39151972,-71.14313706,GIC,calculated,GMU,no GIC comparison file
43315609,42.34265148,-89.19271901,GIC,calculated,GMU,no GIC comparison file
43520011,42.53627394,-89.11194721,GIC,calculated,GMU,no GIC comparison file
43705092,29.72038027,-95.22694335,GIC,calculated,GMU,no GIC comparison file
43879037,41.39829379,-87.95259928,GIC,calculated,GMU,no GIC comparison file
43881289,41.39930019,-87.94901675,GIC,calculated,GMU,no GIC comparison file
43929667,41.3910466,-88.27496695,GIC,calculated,GMU,no GIC comparison file
44391737,41.8022259,-87.82314522,GIC,calculated,GMU,no GIC comparison file
44510623,40.61974977,-75.30872975,GIC,calculated,GMU,no GIC comparison file
44641720,40.62275336,-75.34919821,GIC,calculated,GMU,no GIC comparison file
45074901,33.6461657,-117.9777131,GIC,calculated,GMU,no GIC comparison file
45083494,33.42491635,-111.799885,GIC,calculated,GMU,no GIC comparison file
45589711,27.55185989,-82.45772966,GIC,calculated,GMU,no GIC comparison file
45776762,38.79082009,-77.56517958,GIC,calculated,GMU,no GIC comparison file
45814368,41.67498523,-93.4977981,GIC,calculated,GMU,no GIC comparison file
45836738,38.89491306,-77.56822564,GIC,calculated,GMU,no GIC comparison file
45842781,38.96383591,-77.5491413,GIC,calculated,GMU,no GIC comparison file
45844397,38.7236184,-77.28874301,GIC,calculated,GMU,no GIC comparison file
45855480,38.69237137,-77.29483148,GIC,calculated,GMU,no GIC comparison file
45855559,38.78104955,-77.39886521,GIC,calculated,GMU,no GIC comparison file
45855873,38.54051246,-77.2794429,GIC,calculated,GMU,no GIC comparison file
45855878,38.55174592,-77.27820941,GIC,calculated,GMU,no GIC comparison file
45856227,38.50081282,-77.36485873,GIC,calculated,GMU,no GIC comparison file
45857698,38.64150998,-77.30234925,GIC,calculated,GMU,no GIC comparison file
45858813,38.89666451,-77.56985147,GIC,calculated,GMU,no GIC comparison file
46261806,38.74969808,-77.47440444,GIC,calculated,GMU,no GIC comparison file
46366963,38.88703801,-77.45768761,GIC,calculated,GMU,no GIC comparison file
46549072,38.78434147,-77.58007047,GIC,calculated,GMU,no GIC comparison file
46694887,46.81363188,-100.728927,GIC,calculated,GMU,no GIC comparison file
46973544,42.16719438,-70.998432,GIC,calculated,GMU,no GIC comparison file
47420229,28.36013577,-81.49679451,GIC,calculated,GMU,no GIC comparison file
47420434,28.38479635,-81.4736248,GIC,calculated,GMU,no GIC comparison file
47423968,28.4372924,-81.45278404,GIC,calculated,GMU,no GIC comparison file
